20151209231111,18.243.7.76,54884,18.102.214.15,5001,5,21.5-22.0,5767168,92274688
20151209231112,18.243.7.76,5001,18.102.214.15,16818,4,22.0-22.5,5715256,91444096
20151209231112,18.243.7.76,54884,18.102.214.15,5001,5,22.0-22.5,4325376,69206016
20151209231112,18.243.7.76,5001,18.102.214.15,16818,4,22.5-23.0,5767384,92278144
20151209231112,18.243.7.76,54884,18.102.214.15,5001,5,22.5-23.0,2883584,46137344
20151209231113,18.243.7.76,54884,18.102.214.15,5001,5,23.0-23.5,4325376,69206016
20151209231113,18.243.7.76,54884,18.102.214.15,5001,5,23.5-24.0,5898240,94371840
20151209231113,18.243.7.76,5001,18.102.214.15,16818,4,23.0-23.5,3042248,48675968
20151209231113,18.243.7.76,5001,18.102.214.15,16818,4,23.5-24.0,0,0
20151209231114,18.243.7.76,5001,18.102.214.15,16818,4,24.0-24.5,2124216,33987456
20151209231114,18.243.7.76,54884,18.102.214.15,5001,5,24.0-24.5,5505024,88080384
20151209231114,18.243.7.76,5001,18.102.214.15,16818,4,24.5-25.0,5706568,91305088
20151209231114,18.243.7.76,54884,18.102.214.15,5001,5,24.5-25.0,4587520,73400320
20151209231115,18.243.7.76,5001,18.102.214.15,16818,4,25.0-25.5,5708016,91328256
20151209231115,18.243.7.76,54884,18.102.214.15,5001,5,25.0-25.5,4325376,69206016
20151209231115,18.243.7.76,54884,18.102.214.15,5001,5,25.5-26.0,5636096,90177536
20151209231116,18.243.7.76,54884,18.102.214.15,5001,5,26.0-26.5,5898240,94371840
20151209231116,18.243.7.76,5001,18.102.214.15,16818,4,25.5-26.0,1584112,25345792
20151209231116,18.243.7.76,5001,18.102.214.15,16818,4,26.0-26.5,0,0
20151209231116,18.243.7.76,5001,18.102.214.15,16818,4,26.5-27.0,3509952,56159232
20151209231116,18.243.7.76,54884,18.102.214.15,5001,5,26.5-27.0,5111808,81788928
20151209231117,18.243.7.76,5001,18.102.214.15,16818,4,27.0-27.5,5712360,91397760
20151209231117,18.243.7.76,54884,18.102.214.15,5001,5,27.0-27.5,4325376,69206016
20151209231117,18.243.7.76,54884,18.102.214.15,5001,5,27.5-28.0,4194304,67108864
20151209231118,18.243.7.76,54884,18.102.214.15,5001,5,28.0-28.5,3932160,62914560
20151209231118,18.243.7.76,5001,18.102.214.15,16818,4,27.5-28.0,5193976,83103616
20151209231118,18.243.7.76,5001,18.102.214.15,16818,4,28.0-28.5,0,0
20151209231118,18.243.7.76,5001,18.102.214.15,16818,4,28.5-29.0,68056,1088896
20151209231118,18.243.7.76,54884,18.102.214.15,5001,5,28.5-29.0,5898240,94371840
20151209231119,18.243.7.76,5001,18.102.214.15,16818,4,29.0-29.5,5230176,83682816
20151209231119,18.243.7.76,54884,18.102.214.15,5001,5,29.0-29.5,5111808,81788928
20151209231119,18.243.7.76,5001,18.102.214.15,16818,4,29.5-30.0,5697880,91166080
20151209231119,18.243.7.76,54884,18.102.214.15,5001,5,29.5-30.0,4718592,75497472
20151209231119,18.243.7.76,54884,18.102.214.15,5001,5,0.0-30.0,279969792,74614287
20151209231119,18.243.7.76,5001,18.102.214.15,16818,4,0.0-30.2,200278016,53130656
